X,Y,OBJECTID,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PHONE_NUM,GLOBALID,WEBSITE
-82.944677279344944,40.084541221524375,5706755,2760 E DUBLIN-GRANVILLE RD,Marcos Pizza,Retail - Restaurant,,6149012233,{068B74C7-D03E-4472-8D2B-FE47FAB7D06F},
-82.916689011992844,39.946179588320824,5706757,2995 E LIVINGSTON AVE,Action Auto Sales,Retail - Commercial/Retail,,,{839DEC62-9C4A-4416-94E4-7CEB6AC454B4},
-83.151638755505559,39.952481842671475,5706758,5670 W BROAD ST,Barber Shop,Retail - Services,,,{44514357-D8E5-419F-9EF2-F9E900B8F4DE},
-82.974537282531685,39.993924062039802,5706761,1390 DOLLE AVE,Miami Auto Repair,Retail - Services,,,{50B642B7-BD94-4CF2-9658-F4F0ECD2DD82},
-82.940074208902317,39.936748733332109,5706762,2060 INTEGRITY DR N,Kaycan Limited,Retail - Commercial/Retail,,,{7109A95D-5CE1-49A4-9911-45462155CAE8},
-82.915661051858464,40.050055670541013,5706763,3970 EASTON STATION UNIT B210,Bar Louie,Retail - Restaurant,,,{D6DC5515-D22A-4673-B4F5-ED708ABE9DDD},
-83.15230928406713,39.982316280331659,5706764,1515 HILLIARD & ROME RD,Average Joe's,Retail - Restaurant,,6148786978,{1F58C97E-1252-429F-9CC9-C999DF73A4C2},
-83.152341575371992,39.990442324198426,5706765,1891 HILLIARD & ROME RD,Firestone Complete Auto Care,Retail - Services,,,{98CB8CEB-7B23-4DDB-B0E5-0E35135C7F0E},
-82.996253912449561,39.956661395216592,5706766,118 E MAIN ST,Sidecare Global Catering,Retail - Restaurant,CHAN1714681,614-425-4986,{C1E97676-22C4-4EA6-BA0A-E31E56B00C2E},
-82.961968002639736,40.143750895348347,5706768,2045 POLARIS PKWY,Homewood Suites,Retail - Hotel/Motel,,,{7AB23694-A87C-4831-AD08-2355FC1C6B07},
-82.915119666864285,40.04954135609205,5706769,3951 EASTON SQUARE PL E,LUSH Cosmetics,Retail - Commercial/Retail,,,{046DBFCF-27FD-43BF-ADF2-1DA0617C3F23},
-83.104702092745285,40.00067144460391,5706772,3645 PARAGON DR,Ken Helmlinger Landscape Company,Retail - Services,,,{A6997624-A1D1-49AD-907F-E6F7680361C6},
-82.982369087374323,39.946862965135495,5706774,830 PARSONS AVE,Mobil,Retail - Gas Station,,,{38E363A0-958C-4A75-A511-FE6BF15246B1},
-82.983248516938787,40.116786054249708,5706779,7525 PINGUE DR,Ad-Cal Co ,Retail - Commercial/Retail,,,{6DBDA65B-F54B-43EF-AC30-04E821773AF0},
-82.994135104923757,40.087102526506989,5706780,907 E DUBLIN-GRANVILLE RD,Domino's Pizza,Retail - Restaurant,,6148410030,{C52469E6-B078-4058-A686-DD867179E003},
-82.931454966545175,40.001900495070736,5706781,1521 N CASSADY AVE,Comfort Inn Suites,Retail - Hotel/Motel,CBLD1621639,614-532-1570,{170B7C65-24BE-43C4-9F60-200C3564D8A6},
-82.826490359552537,39.981830245117614,5706782,6572 E BROAD ST,Fit Meals,Retail - Restaurant,,,{023EA56A-58FE-4654-B6F5-DB8C6FBAE3BE},
-83.097093010480734,40.066802355773568,5706783,3000 HAYDEN RD,BRAVO Cucina Italiana,Retail - Restaurant,,6147911245,{758784B7-BF4E-43C2-B7AB-36EE85990270},
-83.019669974215631,40.05246860867144,5706784,4424 N HIGH ST Unit M,Henderson Partners Security Guard Service,Retail - Services,,,{7F7392DF-13FB-4472-9BA9-DC9ED6DFCAD0},
-83.044722441123582,39.987259913537088,5706790,1447 GRANDVIEW AVE,Trattoria Roma,Retail - Restaurant,,,{B7B10337-723E-4991-8F9B-F94BDB777A37},
-82.978683946149545,39.911956569112412,5706791,2515 GROVEPORT RD,Ace Iron & Medal Recycling ,Retail - Services,,,{268B83A9-CE5D-43FC-A83A-E67539222EFF},
-82.979774257332764,40.004828072026662,5706792,1917 HAMILTON AVE,Willy's Market,Retail - Convenience Store,Restaurant DB,,{F15D50F1-1B8D-4B74-BF53-2B9689C56499},
-82.928217359983151,40.021642432785875,5706793,2460 N CASSADY AVE,Pizzano's ,Retail - Restaurant,Restaurant DB,,{1BA9157F-FF2E-4208-A043-661D7018A07E},
-82.851056996264433,40.091227206409023,5706795,6445 N HAMILTON RD,My Friends Bar,Retail - Restaurant,,,{F3B81E6F-B702-4722-9071-55F76BA0967B},
-82.822441709793125,40.088915952293306,5706796,7404 FODOR RD,Tim Hortons,Retail - Restaurant,,,{67CFC46B-8130-42E6-8CA6-E89B188AB340},
-83.069802996001073,39.954962904187049,5706797,2603 W BROAD ST,Mag City Tires,Retail - Services,,,{456321C6-308A-4298-9E68-4C3BE6156E62},
-82.849647668653077,39.984708506860542,5706798,5664 WESTBOURNE AVE,Granite Countertops,Retail - Commercial/Retail,,,{ED3A585D-5E52-41E7-B0CC-AE12D0EACBBB},
-82.923900038007858,40.050145330314749,5706802,3707 EASTON MARKET,Party City,Retail - Commercial/Retail,,,{5705B2CF-E6DD-45DD-88AE-48CD62E6F396},
-83.090156563196203,39.943142946412564,5706804,3414 SULLIVANT AVE,KFC,Retail - Restaurant,,6142790240,{452A7418-F8F2-4BE9-AEE7-30E2C2472151},
-83.014379265105774,39.939365390643758,5706805,1010 HARMON AVE,Fast & Fair Marathon,Retail - Gas Station,,,{DC1D1448-7F05-44C8-A82A-C80807036F07},
-82.967835839290245,40.013786971775303,5706808,1572 E HUDSON ST,Fatima African Hair Braiding,Retail - Services,,,{29364B52-4760-40ED-BF9A-8D2DE734802B},
-83.119809985774992,39.919287583107355,5706810,1657 GEORGESVILLE SQUARE DR,LifeWay Christian Store,Retail - Commercial/Retail,,,{15CBCD9B-300D-4CC5-A169-ED8A96ACC731},
-83.119345769475174,40.07089269706394,5706811,5776 FRANTZ RD,Yoshi's,Retail - Restaurant,,,{1C7B008E-0B84-4DDC-BA2A-16DD76A0EB0E},
-83.089460745491706,40.115481774956244,5706812,2708 AGORA DR,Sherwin-Williams,Retail - Commercial/Retail,,,{0C1E03AE-C405-482B-B53C-3F41518C09B0},
-82.999719516459237,39.958858619587502,5706815,160 S HIGH ST,Jeni's Splendid Ice Creams,Retail - Restaurant,Restaurant DB,6148675512,{0BE1DF26-5301-4840-933A-6701AE79FBA5},
-82.883529931750729,39.918178457403776,5706816,4267 EASTLAND FOOD  CT,Mark Pi's,Retail - Restaurant,,6148609650,{BD6BAA8E-C2C8-4E95-8F7A-7DD0DEC906E6},
-82.881445701817611,39.923849225931903,5706817,4300 MACSWAY AVE,Pizza Hut,Retail - Restaurant,,,{65272471-D502-4323-B8B9-066C5F79A3DB},
-83.038157163973537,39.962853632685253,5706820,1376 RIVER ST,United Facilities Services,Retail - Commercial/Retail,,,{DD4559A7-9BB5-4084-9695-4CE83B701ABF},
-82.94692051545735,40.082115651647577,5706826,2667 NORTHLAND PLAZA DR,Discount Fashion Warehouse,Retail - Commercial/Retail,,,{0DAA8568-6F2B-466E-9628-DAF575D1DD8F},
-83.035239166936663,39.944523666773094,5706828,630 HARRISBURG PIKE,Sunshine Cleaning Center,Retail - Services,,,{8DCBCC5F-3B20-4BA5-ACC5-2F8FDF129FAA},
-82.998664911934398,39.886013656945224,5706830,3710 S HIGH ST,Volare Hair Designs,Retail - Services,,,{8CA4C774-30D1-487A-A0F2-BF01732204CD},
-82.99879946273731,39.951492370968822,5706831,515 S HIGH ST,Arepazo Tapas Bar Grille,Retail - Restaurant,,6149148878,{A66CA555-27BE-48E4-8BF4-06BF56FF440D},
-83.114427545913443,39.933217816163015,5706835,950 GEORGESVILLE RD,Turkey Hill ,Retail - Gas Station,,,{060900A6-1BDB-49DC-A6C0-831453C01ADE},
-83.115713954436544,40.007916372627889,5706836,3880 ZANE TRACE DR,W. W. Williams: Columbus Carrier,Retail - Services,,,{35C7B83E-253F-4FB9-84B4-BF4D66AC5526},
-82.999923310816087,40.053670390401457,5706837,4368 INDIANOLA AVE,Columbus Handyman,Retail - Services,,,{4FBD5E53-AB98-40CA-A7B1-123C0B235943},
-82.986244691778836,39.961298752825876,5706838,124 S WASHINGTON AVE,Replenish Spa,Retail - Services,,,{B3F8309B-E5FF-4AEB-B83A-DB02CC649C83},
-82.986564202219128,39.987058181657176,5706839,670 E 5TH AVE,Columbus Automatic Sprayer,Retail - Services,,,{75BE7017-9883-4C80-A5C9-390704BD486F},
-82.987468031722301,39.987699545366674,5706840,1144 CLEVELAND AVE,Thomas Boyz Customs,Retail - Commercial/Retail,,,{8FA6A3C2-24AE-4A40-98F3-9601368FEFA5},
-82.987526474833757,40.023990150038863,5706841,920 E WEBER RD,B.G.'s Grocery,Retail - Commercial/Retail,,,{FE69CC61-23B4-43E3-9C50-45F31D89C6F9},
-82.987173393337329,40.117667487391167,5706846,1129 WORTHINGTON WOODS BLVD,Verizon Wireless,Retail - Commercial/Retail,,,{E0EF15BE-722C-4D48-B88E-9D2D22141BF0},
-82.976499616823943,40.104898994737525,5706849,1487 SCHROCK RD,Fitzy's  Old Fashioned Diner,Retail - Restaurant,,6148461004,{7EA1835B-46C8-4288-8930-CCB747A1A75E},
-82.94235984957912,40.058510201677095,5706851,2899 MORSE RD,Corporate Environments of Ohio ,Retail - Commercial/Retail,,,{45C44CC9-EBD5-45A1-AA36-03B66158C56B},
-82.91480901125955,40.050767842283101,5706852,170 EASTON TOWN CENTER A116  Unit A116,Foot Locker,Retail - Commercial/Retail,,,{92A81E3B-2DD2-41D4-A3F5-AC98A534F2CD},
-82.83766841729647,39.922347297857726,5706853,5755 CHANTRY DR,Sears,Retail - Department Store,,,{C1248CB9-1ECA-4BA8-BB06-3FA3E395D46B},
-83.010157572216485,40.011389921704634,5706854,2406 N HIGH ST,Paseo Nails & Spa,Retail - Services,,,{DF825947-AED8-4FC3-90B0-48D21A408C22},
-82.986227742681635,40.059816481877547,5706857,1249 MORSE RD,Comic Town,Retail - Commercial/Retail,,,{7EA96954-AC08-4FDB-882E-404885624E5F},
-82.962137087417673,40.037096418959216,5706858,3390 CLEVELAND AVE,Burger King,Retail - Restaurant,,,{2F5BBEA1-A2E8-4E11-9EE3-958ABDF06D02},
-82.83754461637092,39.954128739300046,5706859,6114 MCNAUGHTEN CENTER,Premium Salon & Weaving Center,Retail - Services,,,{B856A4D5-FD28-4724-A8A3-01AA3F33F29E},
-82.995683685877566,39.908726788566661,5706861,2595 S HIGH ST,House of Babes,Retail - Restaurant,,6144910200,{C99B4023-815C-4B09-8F9D-CE34985BA9D9},
-83.026152048589793,40.026099184939234,5706864,3200 OLENTANGY RIVER RD,Burger King,Retail - Restaurant,,,{C205F1DB-6AF8-417A-B016-79942033211F},
-82.832233931014699,39.912252779710265,5706866,3200 BRICE RD,Family Dollar,Retail - Commercial/Retail,,,{0E35B9EF-B9C3-40FD-88F3-215FC4ABAAE1},
-82.983517131557164,39.93896134459262,5706870,1203 PARSONS AVE,Triple L Lounge,Retail - Restaurant,,,{BA55E9C3-D6D6-436E-A432-D1E6C17E7184},
-82.95904799645929,40.034412830035897,5706871,2122 BRITAINS LN,Baumann Plumbing,Retail - Services,,,{9157707D-09B8-411C-8AE1-8825D79456C4},
-83.00599343868501,39.987419152038484,5706875,1227 N HIGH ST,Condado Tacos,Retail - Restaurant,,6149283909,{3032CD67-2B52-41B5-A810-0BF81B71EB76},
-82.995063040751674,40.094433425304508,5706876,6321 BUSCH BLVD,Lennox PartsPlus,Retail - Commercial/Retail,,,{F4BAB396-E6CA-4F24-A8A7-DCAA1057C694},
-82.993383807550572,39.951345067092262,5706877,548 MOHAWK ST,Nature's Door,Retail - Commercial/Retail,,,{05385F31-B575-4EAA-811C-EC7CF7AD92C5},
-82.981779448163678,39.963335253605294,5706878,43 PARSONS AVE,Black Art Plus,Retail - Commercial/Retail,,,{C48EB9E4-9F02-4EA2-8350-D0B4E74E3995},
-83.098039388172992,39.941910351908525,5706879,579 WEDGEWOOD DR,Manor Carry-Out,Retail - Commercial/Retail,,,{FF5025AD-1DBC-4912-A327-0998D68231C4},
-83.046764491721802,39.973527873489033,5706880,1100 DUBLIN RD,Wendy's Restaurant,Retail - Restaurant,CBLD1616742,614-488-2963,{D7D2D89D-900A-4326-9055-9CDE17021DE2},
-82.981173641244993,39.994020169137123,5706881,1418 CLEVELAND AVE,Subway,Retail - Restaurant,,6142918889,{A2524E8B-2DFF-4400-9CD8-578106A2DF79},
-82.981281862628904,40.002941474926061,5706882,1000 E 19TH AVE,Community First Pro Pest Mgmt,Retail - Services,,6143691040,{23437A4D-8599-4688-8883-8BAF4E47D70D},
-82.931469842244724,39.997784849124123,5706884,1375 N CASSADY AVE,Columbus Airport Marriott Hotel,Retail - Hotel/Motel,,,{364B26B0-B6F7-4ED7-AF58-756EFF4DAEA3},
-82.912848529932447,39.986541742464034,5706885,3410 E 7TH AVE,Slip Tech,Retail - Commercial/Retail,,,{BC69B907-6FF2-4441-8012-22A2A80476BC},
-82.983245723192738,39.943011646861649,5706888,1011 PARSONS AVE,Hilock Auto Sales,Retail - Commercial/Retail,,,{90E8E4F8-51CC-449A-AEC5-E4D947B841E2},
-83.099148467041402,39.95684551861374,5706889,3690 SOLDANO BLVD,Shoe Show,Retail - Commercial/Retail,,,{ADC652FD-2AE1-4538-BCB6-66D6F77FEFA4},
-83.048631375972533,39.991470519525926,5706890,1565 KING AVE,Gentiles The Wine Sellers,Retail - Commercial/Retail,,,{FB90486C-81DB-411A-92CE-86386789A4B8},
-83.04745370711565,39.989219485060381,5706891,1540 W 5TH AVE,The Reiki Center,Retail - Services,,,{D8D11DEC-37A7-4977-B1C9-AC2BDBD1C0D2},
-83.020244840125699,40.053962205166521,5706892,4489 N HIGH ST,Chipotle Mexican Grill,Retail - Restaurant,,6142635547,{EBF5BC55-34AB-45FB-AE48-B7E3163B532C},
-82.995117946092037,40.026502031449184,5706893,3037 SILVER DR,Sugarbush Gourmet Gift Baskets,Retail - Commercial/Retail,,,{AD7B8874-3051-4D43-B46A-7861FBBF16DF},
-82.931309280416741,39.985352594220977,5706894,730 N CASSADY AVE,Cassady Auto Repair,Retail - Services,,,{A3411DC8-8853-4BC3-9DD5-35A0854C361B},
-82.908825007619399,40.058084877708993,5706895,4038 MORSE RD,Mattress Firm ,Retail - Commercial/Retail,,,{658078A6-E2DC-4F7E-BD8A-6C98EAB4CF54},
-83.019362980625829,40.060802944153664,5706896,4818 N HIGH ST Unit 4,GoWireless Verizon,Retail - Commercial/Retail,,,{0093E040-7C22-44FD-8203-183A14CEE63E},
-83.018509994326337,40.063148277046608,5706897,4932 N HIGH ST,Dollar General,Retail - Commercial/Retail,,,{36CDD806-7215-46DE-BF8E-124A7033D35B},
-83.001590365844692,39.887538475925176,5706898,3637 S HIGH ST,Kroger,Retail - Grocery,,6144921077,{FCF91843-A732-46A1-A36B-0BB8EB79DDA7},
-82.90698822933247,39.985244532425384,5706899,3624 E 5TH AVE,Solazzo Marble & Granite,Retail - Commercial/Retail,,,{21BAFAD6-5A88-48AD-B708-FD3796ECBAA3},
-83.044876922360999,39.986483553513885,5706902,1409 GRANDVIEW AVE,The Oilerie Columbus,Retail - Specialty Food,,,{B0F6CA03-F87C-47E0-8947-08A82D85756E},
-83.003661297021438,39.884078845193692,5706903,3849 S HIGH ST Unit A,Fashion Bug,Retail - Commercial/Retail,,,{B145C35A-A1CE-4175-AECE-FA5C5496B618},
-83.004357796933363,39.969938598354332,5706904,401 N FRONT ST Unit 250,Steak Escape,Retail - Restaurant,,,{802FE733-3805-45D8-9041-9303DE762BB7},
-83.002932335565788,39.951172673074147,5706910,240 LIBERTY ST,Lin's Wok,Retail - Restaurant,,6148446889,{D5AAF918-4673-406E-A877-832726925B50},
-82.855919361086947,39.98634109128718,5706913,392 MORRISON RD,Baker Brothers Flooring,Retail - Commercial/Retail,,,{E6BB522F-7F90-4511-B1C9-BD24805C42D8},
-83.138381858277327,39.988419818278317,5706914,4877 VULCAN AVE,SiteOne Landscape,Retail - Services,,,{88A23D4C-F2EA-4813-A05A-B5B1D7500F36},
-83.003281816741406,39.976733106883565,5706916,700 N HIGH ST,Monarch,Retail - Restaurant,Restaurant DB,,{E468ECA8-48A8-419F-B7BD-52DF65679DE0},
-83.003242936949619,39.976551571591855,5706917,694 N HIGH ST,Sherrie Gallerie Art Gallery,Retail - Commercial/Retail,,,{5D34CC16-B974-4CC4-93E4-C3A1AD981E1F},
-82.993668160153192,40.13547755864731,5706919,499 LAZELLE RD,365 Nurtrition,Retail - Restaurant,,,{63016205-AECD-452A-8216-D8A04692AC4A},
-82.970508660371806,40.106646390860448,5706920,1706 SCHROCK RD,Compusleuth Computer Repair,Retail - Services,,,{D84201D9-070E-49DE-8374-00359F02B0A9},
-82.953691119069134,40.049150153131116,5706921,3932 CLEVELAND AVE,Morock's Auto Sales,Retail - Commercial/Retail,,,{7D85064E-D3C0-4D5C-AC48-48764D504F4B},
-82.925790969530894,39.995642358102948,5706923,3000 SWITZER AVE,Moorespeed Performance,Retail - Commercial/Retail,,,{991492DB-BF42-4C0C-8DD6-D935116D99EF},
-82.893463186975922,39.985900070148865,5706924,4185 E 5TH AVE,Byers Collision Center,Retail - Services,,,{327DC408-2B6E-4AD7-9BA8-4CAEE952D520},
-83.014165742310354,40.02283065567147,5706927,2975 N HIGH ST,Valvoline Instant Oil Change,Retail - Services,,,{02DA21DF-0B2E-4A4E-A48C-C01900592B59},
-83.002348607950609,40.015645614467225,5706928,2565 INDIANOLA AVE,Bill Dovell Motor Car ,Retail - Commercial/Retail,,,{3E31741A-B99C-459C-A0DC-9E8AE6D28ADA},
-82.952618362572423,40.058827999301464,5706929,4396 CLEVELAND AVE,SC Wash and Tan,Retail - Services,,,{0D9B39C8-5327-4DEF-982C-08202A1D96DC},
-82.99294819216064,40.135321367214509,5706931,519 LAZELLE RD,Charge Fitness,Retail - Fitness Center,,,{93972C0C-3B03-40B9-9D44-90C95C1AE5E5},
-82.96710444616032,39.904904707141817,5706932,2909 LOCKBOURNE RD,Correct Services Auto Repair,Retail - Services,,,{934B1BDB-BA85-4AF4-84AD-9C5F998FD084},
-82.950645638588938,39.96857095899,5706933,1880 E BROAD ST,Turkey Hill,Retail - Gas Station,,,{9C19F15E-C81B-4F70-9D25-A7058CFBB242},
-83.124115305238107,39.989808735927916,5706935,1758 WESTBELT DR,SCP Distributors,Retail - Commercial/Retail,,,{4EDF9492-0F9F-430A-AB48-830CFF44E309},
-82.878642703888971,39.892092754506052,5706939,4429 PROFESSIONAL PKWY,K & M Kleening Services,Retail - Services,,,{DCD17BF7-87FB-4E82-A3FB-2BB1424ADEED},
-82.835157244548569,39.926450076996332,5706941,2675 BRICE RD,FrontRoom Furnishings,Retail - Commercial/Retail,,,{7A8F54DD-6845-41E9-9F6E-D242190230E1},
-82.819259121286578,39.981120937728576,5706944,6943 E BROAD ST,GenjiGo,Retail - Restaurant,,6147622800,{AE490D38-64B5-4E6C-919D-7EA98BA37C62},
-83.090580075305269,40.102109608221355,5706945,6590 SAWMILL RD,Chipotle Mexican Grill,Retail - Restaurant,,6142100451,{353A0C8C-4B99-4074-ABE0-6E51C8E1015D},
-83.037529397300332,39.957959228379522,5706946,1390 W BROAD ST,Goodman Uniforms & More,Retail - Commercial/Retail,,,{62761DB6-251B-4A3F-998B-1E7B6CCF5294},
-83.036692059644551,39.959008983870966,5706947,50 HAYDEN AVE,Peebles-Herzog ,Retail - Commercial/Retail,,,{EBD2A2A7-EE7F-4DF8-AE92-F0E95633E54F},
-83.036518220592129,39.988240533998052,5706948,1131 W 5TH AVE,Schreiner Ace Hardware,Retail - Services,,,{BA1F6D7D-87DF-447F-87D5-F89AF06D9DB2},
-83.088796563170561,40.106151151106587,5706952,6802 CAINE RD,Details A Specialty Salon,Retail - Services,,,{14F4E1D9-ABF2-4318-B74C-CF09DA9E6749},
-83.085998503636233,39.954202322351087,5706953,3205 W BROAD ST,Josie's Pizza Hilltop,Retail - Restaurant,,6142747822,{6EFC0486-9D06-4D7F-9214-1D41A769BAEE},
-82.945373569383136,39.958666397872911,5706958,450 HOLTZMAN AVE,Golden Rod,Retail - Commercial/Retail,,,{FCE7981A-8B91-46A2-95D3-83802BD9627E},
-82.94531782172885,39.959987044020657,5706959,390 HOLTZMAN AVE,Bexley RV Storage,Retail - Services,,,{28983CBD-88C8-45C1-8315-ED1F201E67F0},
-83.087363526971771,40.112740867424911,5706960,2680 BILLINGSLEY RD,Great Point Kitchen & Events,Retail - Services,,,{E3455EEF-D22E-405A-8E73-C3D69A1F9F62},
-83.060235600148772,40.064647752909302,5706961,5226 BETHEL CENTER MALL,New India Restaurant,Retail - Restaurant,,,{7D4744B4-0EC4-49E1-9E74-FB2F06274A9B},
-83.029827030136374,39.985481828074015,5706965,1271 EDGEHILL RD,Fortner Fine Living,Retail - Commercial/Retail,,,{255781D4-8941-41BE-BDCA-3EEAC814A656},
-83.028668010491671,39.951828270654289,5706966,1099 SULLIVANT AVE,Mid-City Electric,Retail - Services,,,{3C93E053-9C72-4198-AB41-1C6B42788030},
-82.998546596364207,39.980871905441333,5706970,875 N 4TH ST,Spring Cleaners & Laundry,Retail - Services,,,{180DF1D4-2CAB-4B7C-86F7-0258FD5C61F1},
-83.112257722330725,40.027355025903084,5706972,3570 FISHINGER BLVD,Game Arena Video Arcade,Retail - Commercial/Retail,,614-808-3434,{53ECA212-8B93-470C-B723-364CBE0F5BA6},
-83.10966637295023,40.012362154187301,5706973,2929 DUBLIN RD,Extra Space Storage,Retail - Services,,,{A64C265E-578A-4373-94B1-F07AFE5C9083},
-83.052354877298256,39.985317590580415,5706976,1739 W 3RD AVE,Columbus Italian Club,Retail - Restaurant,,6144866811,{A5B30284-3B59-4889-86A6-D3E9A84E8E06},
-83.026328003524839,39.987594881625689,5706977,1347 OLENTANGY RIVER RD,BP,Retail - Gas Station,,,{59B41151-F86A-45E1-9886-9749F11E330A},
-83.007618471997105,39.999558342808989,5706978,1824 N HIGH ST,Hennicks,Retail - Services,,,{8880ACA8-1660-414A-8F59-CA3DA91DF0CE},
-83.010864175074289,40.114774700078932,5706979,154 HUTCHINSON AVE Unit B,Chipotle Mexican Grill,Retail - Restaurant,,6147810793,{9D140C19-6279-4CF6-B2C7-86DBA9F0B12C},
-82.963250659151655,40.022549275427153,5706982,2690 WESTERVILLE RD,China Chef,Retail - Restaurant,,6142625555,{8922D7BD-5856-43A9-822A-D8689AF82F43},
-82.962679738510658,40.060472753643438,5706983,2130 MORSE RD,Mark Pi's ,Retail - Restaurant,,,{404301A7-9664-494D-9230-3F782E3869DE},
-82.915585565235759,40.05014776555192,5706984,105 EASTON TOWN CENTER B110  Unit B110,Sunglass Hut,Retail - Commercial/Retail,,,{E3CDAAA2-206A-4897-92A7-44DEDD2E97B0},
-83.025000280989545,39.986385181195729,5706985,1299 OLENTANGY RIVER RD,Cap City,Retail - Restaurant,,,{2CBDA4B1-AAE7-4129-9A41-050B5B85D98D},
-83.023163813968608,39.906765334960305,5706986,2467 JACKSON PIKE,Blackburn's Fabrication,Retail - Commercial/Retail,,,{61862994-4450-4E2E-81E6-F6D8A76E2BC1},
-83.02436117817021,40.06655199635928,5706987,182 GRACELAND BLVD Unit 23,Cottage of Tailoring,Retail - Services,,,{BEBF2450-2C24-4080-8B78-EA1E8551955B},
-82.996232946189096,39.903772045644857,5706989,2835 S HIGH ST,Donatos Pizza,Retail - Restaurant,,6144911112,{83914481-BD8E-432E-8BAF-E04A969500DD},
-83.050262028988072,39.930157034067847,5706991,1370 HARRISBURG PIKE,Burger King,Retail - Restaurant,,,{159100A4-2B5A-48D4-B903-617DA56E6284},
-83.050603900643111,40.050397063989671,5706992,4501 KENNY RD,Escape Nail Salon,Retail - Commercial/Retail,,,{8F58A36A-354B-41A3-9FA2-6D95CD890EA9},
-82.975951842718132,40.146535870868902,5706997,8865 LYRA DR,Residence Inn Columbus Polaris,Retail - Hotel/Motel,,,{0D83B5F0-5C5F-43CE-9C4F-3B1A75F371CC},
-82.988024565181945,40.117696898952005,5706998,1087 WORTHINGTON WOODS BLVD,Elegant Nails,Retail - Services,,,{CC521F40-510D-4766-941B-BF4194CC3E6D},
-82.977300049291173,40.10499570735584,5707000,1457 SCHROCK RD,Schrock Rd Drive Thru,Retail - Commercial/Retail,,,{A96D8462-B733-40D2-93FA-BD6901D0D9FC},
-82.963752977110346,40.030394715282767,5707002,3080 CLEVELAND AVE,Mack Mattress Outlet,Retail - Commercial/Retail,,,{0A704400-E780-4899-B9FF-50CFA0F5C78F},
-83.056291776410589,39.946630134972601,5707004,2147 SULLIVANT AVE,Sabella's Boutique and Gifts,Retail - Commercial/Retail,,,{E20150A4-D02A-488D-AFB9-B3D703E71C03},
-83.030739222784035,39.984366271907938,5707005,949 W 3RD AVE,Crystal Remembrance For Pets,Retail - Commercial/Retail,,,{67030B04-06FC-461B-95A1-3A4F97DBB169},
-83.03665116895074,39.945053610002304,5707006,619 HARRISBURG PIKE,McDonald's,Retail - Restaurant,,,{178E7A02-98A2-4CED-AF52-E9E7E12C3D91},
-83.011035516467174,40.012721983972931,5707007,2475 N HIGH ST,Pasta Village Italian,Retail - Restaurant,CHAN1704422,,{B55183DE-6F0F-4C63-8255-FE5CB0D6EE66},
-82.997741745840528,39.968657068521097,5707008,151 E NATIONWIDE BLVD,Design Collective Architecture,Retail - Services,,,{8FE65E88-428C-40AE-B6A0-C2A1453854B7},
-82.986325038407784,39.98806939330089,5707009,700 SHOEMAKER AVE,Unique Auto Painting,Retail - Services,,,{093FAAD2-E842-44ED-80EE-90964A547DCC},
-82.939192998317054,39.825227919912749,5707010,2302 WRIGHT BROTHERS AVE,Parts Channel ,Retail - Commercial/Retail,,,{98FCDF52-209B-48D7-B016-208330F85517},
-82.938262260139183,39.920019990936687,5707011,2338 REFUGEE RD,U Part It,Retail - Commercial/Retail,,,{248635A0-2484-45B3-A000-3FB92453B695},
-82.916456502167932,40.04978763598546,5707012,3945 EASTON STATION,Flip Side Easton,Retail - Restaurant,,6144723547,{821FBA12-135D-405C-B2D3-9E0BB90D20AF},
-83.109282130156998,40.090624868256221,5707013,6125 RIVERSIDE DR,Cafe Istanbul,Retail - Restaurant,,614-792-9190,{B09BC956-35B2-4C56-A3CE-3A25A4996710},
-83.02482833450874,40.025381116562109,5707015,3160 OLENTANGY RIVER RD,Hampton Inn & Suites,Retail - Hotel/Motel,,,{11DE532E-201B-4CF9-804B-E90D10B2DE98},
-83.022986205645438,39.984562939345956,5707016,1187 OLENTANGY RIVER RD,Pizza Cucinova,Retail - Restaurant,,,{0D850D99-5817-4989-8DB7-ACD834BAA90B},
-82.915393988400353,40.052055401653313,5707018,4014 THE STRAND W,Clarks,Retail - Commercial/Retail,,,{9F345FA7-3321-4A12-96B1-99F1CBDAD085},
-83.020438324740837,39.91648738904609,5707020,808 FRANK RD,Columbus Paver Stone and Concrete,Retail - Commercial/Retail,,,{D2B40199-067F-4FB7-A033-3255F63CFF81},
-83.007367500131309,39.997287043863345,5707021,1712 N HIGH ST Unit 4,Waffle House,Retail - Restaurant,,6142978879,{DA735ABE-B32A-4984-B83D-21F7F497F62B},
-82.997089368630128,40.088907304494811,5707022,6078 HUNTLEY RD,Top Driver Driving School,Retail - Services,,,{E64B2441-091D-47F3-B449-E5866CF6D16E},
-82.974580486610009,40.141166235518682,5707024,1611 POLARIS PKWY,Bar Louie,Retail - Restaurant,,,{08764A75-64A8-4527-8EC1-D2F89AF12E32},
-82.870134910833343,39.99665181392136,5707027,5055 SAWYER RD,GateGourmet,Retail - Services,,,{2A7020F4-A473-471F-98E0-CF83BE330410},
-82.790159645172452,39.98669500064176,5707028,7950 E BROAD ST Unit 104A,Zeros Pizza,Retail - Restaurant,,,{862A2231-D49A-4C84-94EE-0172D027C3F2},
